Name,Comment,Time,Likes,Reply Count
Status_Queen892,"<a href=""https://youtube.com/channel/UCwgAVd5roqY_XZFoNePGrvQ"">https://youtube.com/channel/UCwgAVd5roqY_XZFoNePGrvQ</a>",2022-01-19T15:30:04Z,0,0
Status_Queen892,"<a href=""https://youtube.com/channel/UCwgAVd5roqY_XZFoNePGrvQ"">https://youtube.com/channel/UCwgAVd5roqY_XZFoNePGrvQ</a>",2022-01-19T15:29:57Z,0,0
Afnan Momin,But why brother????<br>There are so many poor people around us we should help them first….. agree gaurav sir???,2022-01-18T15:31:19Z,0,0
G,kitne rupee ka hai ye phone,2022-01-18T13:56:14Z,1,0
G,kitne ka hai yr,2022-01-18T13:43:43Z,1,0
Nikhil,In this video we only got jalecyy😂😂,2022-01-17T06:20:16Z,0,0
Harsh shingala,Kitne me pada,2022-01-15T03:44:51Z,0,0
Harsh shingala,Nice phone because watch edition,2022-01-15T03:39:29Z,0,0
Ayush Pavnekar,Me waiting for great discount for buying a phone.....<br>While he comes with this🙄😶,2022-01-14T14:19:56Z,0,0
🆂🅷🆈🅰🅼 🆂🆄🅽🅳🅴🆁,Good mobile phone 📱,2022-01-14T12:04:08Z,0,0
Sourabh Heshi,Ye chije hum sirf dekh sakte hai kharid nahi sakte....,2022-01-13T13:44:12Z,0,0
Karthik Swain,Wow so amazing😍,2022-01-11T18:00:38Z,0,0
GÁMÈR BÖY MÍÑTÙ,"<a href=""https://youtu.be/HGS9SmV6Gto"">https://youtu.be/HGS9SmV6Gto</a>",2022-01-11T15:56:39Z,0,0
M ISHAN,this phone cost over 50 lakhs,2022-01-11T14:48:01Z,0,0
VR GAMING,Guru ji tg ka matlab - techno gamerz bhi hota hai,2022-01-11T10:51:03Z,0,0
Nikhil Sharma,Sir ji iska give a way kr dena next year😄,2022-01-10T18:43:11Z,0,0
LUCKY KHAN,Amazing video bro,2022-01-10T04:23:57Z,0,0
Tanvir Hossen,Ye bohot cool hey 🥶😂,2022-01-09T17:54:22Z,0,0
™ᴀᴍᴜʟʏᴀ ʀᴀᴛᴀɴ,Bhai ap iss channel me travelling ki vlogs lana,2022-01-09T08:12:57Z,0,0
Alok Ranjan,Meteorite from Mars? How?,2022-01-08T13:03:57Z,0,0
Nehal Ali,1 no look,2022-01-08T03:36:56Z,0,0
SORAB KUMAR KASHYAP,Love you guru ji,2022-01-07T03:45:46Z,0,0
ak tech itc,Sir Kaya aap mujha laptop de sakte ha kya aap,2022-01-07T01:51:07Z,0,0
Official_Ghosy,Sir app ne kuch zarda he out of range toh nahi bata diya,2022-01-06T13:51:48Z,0,0
Anshu Rajput Vlogs,Premiumness into 100,2022-01-05T08:53:17Z,1,0
vishesh kapoor,Ye dard kahe khtm ne hota bee,2022-01-05T08:30:33Z,0,0
Rajdeep Santra,"Iss bar giveaway ka chutiyappa nehi hai, keunki log ab samjdar ho gaye hai 🤣",2022-01-04T15:51:21Z,0,0
Parth,Bhaisaahhaabbb 🔥🔥🔥🔥🔥,2022-01-04T04:22:39Z,1,0
Amar Singh,Mera facebook acount hack ho gya please help,2022-01-03T02:24:20Z,0,0
DEVIL ZONE,Yo have no viws why,2022-01-02T14:40:52Z,0,0
Shashikant Koli,👌👌👌,2022-01-02T14:07:44Z,0,0
DHRUV HINDUSTANI GAMER,Phone mereko dedo golf,2022-01-02T09:22:42Z,0,0
het patel,👍,2022-01-02T03:09:55Z,0,0
Rishi Joshi,Mai Samay hu......bhott hard,2022-01-01T12:45:22Z,1,0
LET'S DO AND LEARN,What is the price,2022-01-01T09:58:34Z,1,0
Soumya,Yeh Mobile nahi hai Factory hai 🤣🤣,2022-01-01T04:24:18Z,0,0
Harshwardhan Deshmukh,"<a href=""http://www.youtube.com/results?search_query=%23tgfamily"">#TGFamily</a> 😍🤩",2021-12-30T08:58:35Z,1,0
Rhishi Madhu,Does dual tap and triple tap work behind your phone 😂😂😂,2021-12-28T18:53:31Z,0,0
Sakar Ambure,Price of this phone is only 28000dollars 😅,2021-12-28T13:07:39Z,0,0
Devraj 444,Y phone mujhe do sir please,2021-12-28T05:18:15Z,0,0
Sameer Tyagi,price????🥺🥺,2021-12-28T04:51:23Z,0,0
Adeel Raza,It looks like you are showing off,2021-12-27T15:55:15Z,0,0
tapatap khan,Paisa bolta hai,2021-12-26T18:10:21Z,0,0
kalpesh kakade,Its price 10 to 11 lac only,2021-12-26T14:32:49Z,0,0
ShashiRekha Roy,Mujhe bhi phele wale chahiye,2021-12-26T07:40:41Z,0,0
Pradip Rajbhar,Kitna ka hai,2021-12-26T05:57:49Z,0,0
Rounak Roy,Bhai ak i phone 11yi de do,2021-12-25T21:29:49Z,0,0
Status Adda,Sir plese price bataiye na,2021-12-25T15:03:13Z,0,0
Rameshwar Sahu,any giveway sir,2021-12-25T11:12:51Z,0,0
Kahaniwala,Gaurav mai aapke sabhi videos dekhta hu like and share bhi karta hu mujhe games khelna bahut accha lagta but mere paas achha device nahi hai to kya aap please mujhe ek rog phone gift kar sakte ho please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please please,2021-12-25T04:45:08Z,0,0
TRS Rituraj,bro price ?????????,2021-12-24T16:24:30Z,0,0
Harsh khandelwal,Bhaiyaa🙏🏻🙏🏻🙏🏻,2021-12-24T08:35:03Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:11:45Z,0,0
RAHMAN KHAN,TG bhai phone Dhoom 2ke jesa chura keto nahi laya. Margin price batao..,2021-12-24T04:11:33Z,1,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:11:14Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:10:59Z,0,0
OP facts,Hi,2021-12-24T04:10:54Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:10:36Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:10:30Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:10:22Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:10:17Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:10:12Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:10:07Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:10:02Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:09:58Z,0,0
OP facts,Sir ji ek phone gift kr do,2021-12-24T04:09:52Z,0,0
Rehan ansari,Sir is phone se aliens ko bhi phone kar sakte hain kiya? 😆,2021-12-23T13:13:38Z,0,0
Sam___BADBOY,Super 😯😯😯😯😯😯😯😯,2021-12-23T09:07:03Z,0,0
AB gaming,Please give me iPhone 13 pro 🙏🙏mere pass pesenahi He,2021-12-23T07:03:30Z,1,0
Tushar mandal,Are apne toh phone on karke hi nahi dikhaya 🥺🥺,2021-12-23T05:44:33Z,0,0
Lenngak,Sir i watch your every video about giveaways and travels each and every places in India but in Manipur your not visit and select the winner 🏆 but this month giveaways if u select the Manipur person I will be thankful to you sir it&#39;s my opinion I&#39;m in Manipur..,2021-12-23T03:28:08Z,0,0
Aakash Kumar,Bahut jyada dangerous iPhone le liya gaurav sir apne.....please iska price bta do,2021-12-22T16:27:37Z,0,0
Future,Mai 5 saal se sasta phone chala raha hu aur ye aadmi 4 crore ka phone har saal khridta hai.😂,2021-12-22T15:18:09Z,0,0
Lenngak,Sir your personality is very suitable,2021-12-22T07:05:42Z,0,0
Rishi Aggarwal,Apple ka logo to hai hee nahi isme 🤣🤣🤣,2021-12-21T16:45:56Z,0,0
Rohit kumar Singh,Price over 35000 lakh,2021-12-21T10:22:46Z,0,0
TRENDING TODAY,Wast of money,2021-12-21T08:14:37Z,0,0
Sudhir Yadav,Giveaway kar do bro,2021-12-20T12:13:41Z,0,0
Ishita,Amazing 🥰💞,2021-12-20T09:53:15Z,0,0
Rule Breaker,Mindich bilooing ✌️✌️✌️,2021-12-20T07:27:51Z,0,0
Harry Khipal,Wow! So Proud Of You! 🥳♥️ Wishes For  Many More Limited Editions For You! 💎 🙌,2021-12-19T18:28:21Z,36,1
MR Fire,Hlo.. Very nice phone,2021-12-19T18:06:23Z,0,0
ZC Anon,Garib log Kya Jane amiro ka Suad.😢,2021-12-19T15:28:29Z,0,0
Facteez,"<a href=""https://youtube.com/shorts/7TCQgByFSLQ?feature=share"">https://youtube.com/shorts/7TCQgByFSLQ?feature=share</a>",2021-12-19T15:11:26Z,0,0
Hiren Bhudia,Waste of resources...,2021-12-19T14:38:15Z,0,0
ITS AK ZONE,"<a href=""https://youtu.be/jzYJMjtNp84"">https://youtu.be/jzYJMjtNp84</a>",2021-12-19T14:18:47Z,0,0
vikash kumar,"When he will die he leave it on earth, AS GITA SAYS. Human r becoming so greedy these days on the other hand people r <a href=""http://dying.so/"">dying.So</a> sad!😮‍💨",2021-12-19T14:05:54Z,0,0
Akash Sah,Iska price kitna hoga plz batao,2021-12-19T12:55:44Z,0,0
Ankita Das,phone ka back dekhte hi samay chala jayga,2021-12-19T10:03:43Z,0,0
Ankita Das,super,2021-12-19T09:58:26Z,0,0
Prakash Prakash,Good morning,2021-12-19T00:17:36Z,0,0
Prakash Prakash,Hii sir,2021-12-19T00:17:21Z,0,0
Ashish Khan,I am very poor technical guruji <br>Plz help abhi bhi jio ke phone se comment ker rha hu ap ne hazaro giveaway kere lekin aj tak main jeeta nhi plz ap ke pass hazao phone hoge plz ek ap muje de dijiye,2021-12-18T20:32:51Z,0,0
cLaW øp,Just imagine airport pr ya kahi pr bhi ye phone chori ho gya 😂😂😂,2021-12-18T14:48:55Z,0,0
RIKANKA 》》THE FURIOUS,Ap dam batao,2021-12-18T10:21:00Z,0,0
study channel,Sir please 🙏 is phone ka public reaction vlog banao,2021-12-18T09:23:00Z,1,0
Atul Verma,hme hi de do sir koi phone,2021-12-18T08:11:41Z,0,0
2G Notes,If it Fall&#39;s <br>TG be like:😮,2021-12-18T07:15:51Z,3,1
Ankit Adhikari,Finally 10 crore ka phone revieled,2021-12-18T04:20:34Z,0,0
Rakesh Kumar,Esse acha koi Badiya sa kilona karid lete <br>Angur kate h😜😜😜,2021-12-17T17:01:56Z,0,0
Munawar Chaudhary,Only apple 😍,2021-12-17T14:48:57Z,0,0
Roshan Roshan,Kya Iphone 12 Ya 13 me Browser Se Movies Download karke Direct Pendrive Ya Portable Drive Me Copy Kar Sakte He? Without PC.<br>Mujhe I phone Lena he lekin yes point clear Nahi he Mujhe.,2021-12-17T12:55:39Z,0,0
Furious Inferno,dabbe kholne k alawa bhi kuch kar lo sirrr,2021-12-17T12:37:45Z,0,0
Ashutosh Aher,"Katarnak phone, Guruji you ate asli rich",2021-12-17T12:13:26Z,0,0
Atankwadi,Looking Great <br>You are very lucky,2021-12-17T09:08:00Z,0,0
Mr.v_s_s,Showoff RIP channel,2021-12-17T04:42:48Z,0,0
UTKARSH,🙏🙏🙏🙏🙏🙏,2021-12-17T03:41:36Z,0,0
Soma Mundari,Faltu do GE to nahi bas subscriber increase karna hai,2021-12-16T16:11:35Z,0,0
Mahesh Khatri,Bhaisab ye kuch jyadi hi show off nahi ho gaya,2021-12-16T14:49:43Z,0,0
Atik Master,😂,2021-12-16T13:20:11Z,0,0
KAUSHIK SINGH TOMAR,Kyoki because kya hota hai bhai,2021-12-16T10:14:55Z,0,0
Reality Checkz,"Oo bhai kb tak intro same boring deta rhega, duniya kha se kha phuch gyi or tu whi same intro.",2021-12-16T08:07:30Z,0,0
Yash,idk why I like watching things which I can&#39;t buy,2021-12-16T03:44:34Z,0,0
vivekkumar,❤❤❤🙏👌🔥🔥🔥,2021-12-15T16:45:26Z,0,0
अंधनमाजी का बाप,15750 dollar ka hai yeh phone,2021-12-15T16:24:55Z,1,0
BRAWL DYNAMIC,Chaliye shuru krte h bina kisi bawasir ke,2021-12-15T15:48:31Z,0,0
Manish Kashyap,Technical Guruji &amp;  your expensive phone is only one of the world....,2021-12-15T14:55:44Z,0,0
doubt clear classes,I love u sir I&#39;m not able to buy google pixel 4a pleas  give me,2021-12-15T13:51:20Z,0,1
Vijay J S,"<a href=""http://www.youtube.com/results?search_query=%23tgfamily"">#TGFamily</a>",2021-12-15T12:57:17Z,0,0
one love mahadev 4444,TG   technical  guruji edition,2021-12-15T10:43:50Z,0,0
SkyTube,Aaj se unsubscribe tg Chanel<br>2016 me maine subscribe kiya tha ye chanel lekin ab se bhi,2021-12-15T10:08:45Z,0,0
ANKIT GOSWAMI,Merepe bahut purana mobile hai sir please mereko ek mobile bhej do,2021-12-15T08:38:00Z,0,0
Zzuhaib__,Silampur ke khachro ka Phone lgra he schme sir…,2021-12-15T07:56:43Z,0,0
HYENA GAMING,Exclusive ka bhi baap,2021-12-15T01:54:24Z,0,0
musicraft 2.0,Hi,2021-12-14T16:28:08Z,0,0
avinash neela,I Love iphone sooo much but i can&#39;t afford it! But one day i definitely buy it !,2021-12-14T15:25:47Z,0,1
Arashdeep Kaul,Price toh bta jata dude,2021-12-14T14:57:47Z,0,0
Sourav Yadav,Price to bta do 😁,2021-12-14T14:30:10Z,1,0
Jatin Rajput,Dream🙂🙂,2021-12-14T13:09:16Z,0,0
Basu Bhabuk K.c,vai phone to achha laga. lekin ek bat puchna tha. phone main itne sare edit karete wokt apple ka per. leke kiya tha ki. eise hi kiya tha aapne? Qki apple ka logo vi nahi dekh  raha hai. just my curiosity. <br>love from nepal.,2021-12-14T12:33:19Z,0,0
prerit malhotra,Apni kismat khali s likhwake laya h bhai,2021-12-14T12:32:21Z,0,0
MOVIE CLUB,I like this dream phone 😍,2021-12-14T10:36:09Z,2,0
Brown Munde 47,"12,800$",2021-12-14T10:32:06Z,0,0
Brown Munde 47,"8,80000 Rs",2021-12-14T10:26:35Z,0,0
Dinesh Kumar,Dubai jake dimag tel me duboo diye kya...har video me showoff..RIP UR CHANNEL,2021-12-14T09:45:12Z,0,0
Shadab Ahmad,🥵BOOM💥,2021-12-14T07:52:31Z,0,0
NAY G,Bhai wo khaya hua apple to chhup gaya na😂,2021-12-14T05:54:14Z,1,0
safikul Islam,iPhone de do,2021-12-14T02:32:48Z,0,0
Manish Dabi 1992,Give me this mobile if you think Iam good,2021-12-13T23:53:12Z,0,0
farman khan vlogs video,Ok sir kar diya,2021-12-13T21:46:14Z,0,0
dead X trigger 7M,😇 bigfan,2021-12-13T20:08:47Z,1,0
Ansh Udainia,what is the price???,2021-12-13T18:23:55Z,0,0
Binder Mehra,Old mahabharat OP is the nice voice  man 😘😘😘😘😘😘😘,2021-12-13T15:03:06Z,0,0
Kashib Ansari,Cover me ghanta ghar chipka diya h,2021-12-13T14:44:09Z,0,0
Aaditya Gupta,Price kitna hai,2021-12-13T11:01:08Z,0,0
Vicky Sohel,im the most addicted person of GURUJI....and APPLE,2021-12-13T10:20:58Z,0,0
Vicky Sohel,bhai ek fone hi dede 13 mini,2021-12-13T07:08:59Z,0,0
Bogo Gamer,One of the richest YouTuber ❤️😋😋,2021-12-13T05:52:18Z,0,0
cuteboyraaz24,Sir app ka car collection ke upar ek video laiye☺☺☺,2021-12-13T02:08:59Z,0,0
RANJAN MANDAL,Giveaway please,2021-12-12T18:36:38Z,0,0
pilwan abhishek,Amazing phone bhai ❤️,2021-12-12T17:54:19Z,0,0
Aniket Srivastava,Sir professor se bacha kr rakhna😂😂,2021-12-12T17:45:51Z,0,0
EDUCATIONAL SAATHI,Cool look,2021-12-12T17:34:19Z,0,0
Arjun,practical use nhi h es design ka<br>show off k liye h bs,2021-12-12T16:56:42Z,0,0
Rakesh Kumar,70 lakh ka phone hai😍,2021-12-12T14:26:21Z,0,0
Sonu Kumar,आप सेकेंड हैंड मोबाइल फोन बेचेंगे तो दे दीजिएगा,2021-12-12T13:46:53Z,0,0
Link2Shiva,2CR ❤️😂,2021-12-12T13:29:15Z,0,0
Bharat Solanki,O,2021-12-12T13:11:17Z,1,0
ARMAN SINGH,Paisa wassol 🔥🔥🔥🔥,2021-12-12T12:54:18Z,0,0
abhinav kumar singh,50 lakhs ka hai<br>lene ke liye dono kidney bechani padegi..........,2021-12-12T12:46:37Z,1,0
Jigs,Giveaway kab rahe Ho sir.,2021-12-12T11:56:43Z,0,0
Rajeev Bishnoi,Bahut hi bekar design h bhai<br>Flax flax flax,2021-12-12T11:33:54Z,0,0
Mayank Yadav,Sab kuch update kro sir,2021-12-12T10:23:36Z,0,0
Jayraj Creation,Pehele wale ka giveaway kardo guruji....🥰,2021-12-12T08:40:21Z,0,0
Avik Chakraborty,&quot;Ma Samay Hu&quot; Gita wale line badiya tha guru♥️♥️♥️♥️♥️♥️,2021-12-12T08:03:17Z,0,0
Tanveer Ahmed salman,So nice I phone 📱,2021-12-12T07:45:42Z,0,0
Sumit Soni,screen toh dekhaye hi nahi bhaiya apne phone hi haina ye😃😃,2021-12-12T07:18:54Z,0,0
Sarvesh Rajpoot,Ab to kro kuch content me change mtlb mhnge se or mhnga or whi dabba khol,2021-12-12T05:30:55Z,0,0
Mr. Sankhasubhra,🔥,2021-12-12T05:21:59Z,0,0
karan ratra,Phone price 39750$<br>Aprox 50lake,2021-12-12T05:21:34Z,0,0
Salabhaanil,It is always a DREAM,2021-12-12T04:25:14Z,1,0
Raghuansh Arya,"Main samay hu was from BR Chpora&#39;s Mahabharata, intro of every episode.",2021-12-12T01:51:05Z,0,0
S Thulung Rai,I just want iphone 11 ATM 🥺,2021-12-12T01:48:08Z,0,0
suneel narwariya,Bhai front camera per bhi Gold lagva lete,2021-12-12T01:26:16Z,0,0
factysoch,"<a href=""https://youtube.com/channel/UC_Kv6Z_Wh-FLou1v8e7vy3w"">https://youtube.com/channel/UC_Kv6Z_Wh-FLou1v8e7vy3w</a>",2021-12-11T18:00:58Z,0,0
rakshit chaudhary,48 lakh,2021-12-11T17:28:27Z,0,0
HR RAMAN,Sir ind rupee m kitne ka hoga ❤️,2021-12-11T16:14:03Z,0,0
Santosh Vishwakarma,😍😍💋💋💋❤❤,2021-12-11T15:57:42Z,0,0
Arhan Khobare,Does the phone support wireless charging?  i guess your phone is atleast worth like 10-15 lakhs ? so they shall provide wireless charging in that..?,2021-12-11T15:41:10Z,1,0
Pritish Sharma,Isko girakar stability test karo 😂😂,2021-12-11T15:40:16Z,0,0
Banshidhar kumar,Sir Aapke views itne kam kyu aa rhe h aajkal videos me,2021-12-11T14:21:16Z,0,0
Gaurav Panchal,"Ik i phone hamko dede thakur.... Ye wala nhi 🤣 <a href=""http://www.youtube.com/results?search_query=%23tgfamliy"">#TGfamliy</a>",2021-12-11T13:45:45Z,0,0
Akash Maurya,Ram ram 🙏🚩🤗,2021-12-11T11:48:09Z,0,0
Comedy,Ak no. Baba 🤩,2021-12-11T11:34:35Z,0,0
Karan Ganguly,Sir please give Me one,2021-12-11T09:18:18Z,0,0
S Prince,giway kr do bhai mere ko,2021-12-11T08:28:27Z,0,0
Aarav Singh,Anda paisa,2021-12-11T07:16:06Z,0,0
UMANG V. PATEL,Illogical 👎,2021-12-11T07:07:28Z,0,0
Care race game,Dream phone 😭😭😭😭😭😭😭😭😭😭,2021-12-11T05:37:26Z,0,0
Kunal Paswan,Sir give way kab kar rahe ho,2021-12-11T04:14:43Z,0,0
VLOGS By ARYAN DEV,Jyda show off ke karan laude me. Milte jaa rahe ho …,2021-12-11T03:44:37Z,0,0
stutas special,Bhai price kya hai,2021-12-11T03:42:53Z,0,0
Ganu,Sir ek phone mujhe dedo give away karke<br>Ghar aake do mujhe address bhejta hoon mai,2021-12-11T03:19:17Z,0,0
Rishiraj Tripathi,"The price is $22,000 for this",2021-12-11T02:16:27Z,0,0
arjun gambhir,i don’t want any airpods or iphone i mean i want but i am happy with my 6s i only want iwatch i want that please give me that 🙏🏻😩🙏🏻,2021-12-10T19:58:00Z,0,0
